"Distance [mm]"	"Distance/($D/2-$g/2)*180/pi []"	"Br []"
140.837952	236.098607580174	-0.89271227623941
141.052644	236.458513994168	-0.90595464734571
141.267336	236.818420408162	-0.905130401507266
141.482028	237.178326822156	-0.905583467142804
141.69672	237.53823323615	-0.902896602505209
141.911412	237.898139650144	-0.886238213131403
142.126104	238.258046064139	-0.840813625311223
142.340796	238.617952478133	-0.805171287429099
142.555488	238.977858892127	-0.703480170027133
142.77018	239.337765306121	-0.658893134046146
142.984872	239.697671720115	-0.62651748221775
143.199564	240.057578134109	-0.619467546104495
143.414256	240.417484548104	-0.61041761453842
143.628948	240.777390962098	-0.63058133408455
143.84364	241.137297376092	-0.652259370577343
144.058332	241.497203790086	-0.669116641413207
144.273024	241.85711020408	-0.839392386065127
144.487716	242.217016618074	-0.692713458163799
144.702408	242.576923032069	-0.544846705811861
144.9171	242.936829446063	-0.536080106270767
145.131792	243.296735860057	-0.520383913036109
145.346484	243.656642274051	-0.260723543464002
145.561176	244.016548688045	-0.124683014703337
145.775868	244.376455102039	0.00188926884617683
145.99056	244.736361516034	0.119159832025111
146.205252	245.096267930028	0.300315709362069
146.419944	245.456174344022	0.409770715432527
146.634636	245.816080758016	0.542835970630261
146.849328	246.17598717201	0.576971391875898
147.06402	246.535893586004	0.656219244636576
147.278712	246.895799999999	0.696412703238573
147.493404	247.255706413993	0.736421332557893
147.708096	247.615612827987	0.760444266070997
147.922788	247.975519241981	0.784496569216373
148.13748	248.335425655975	0.807971540358554
148.352172	248.695332069969	0.829990403842739
148.566864	249.055238483964	0.835573493298898
148.781556	249.415144897958	0.852946947332486
148.996248	249.775051311952	0.855588798034389
149.21094	250.134957725946	0.858313646238538
149.425632	250.49486413994	0.870269136996184
149.640324	250.854770553934	0.880674152497917
149.855016	251.214676967929	0.882766782904304
150.069708	251.574583381923	0.893538540821674
150.2844	251.934489795917	0.893727374298902
150.499092	252.294396209911	0.892562397058598
150.713784	252.654302623905	0.899220901642504
150.928476	253.014209037899	0.895925305653402
151.143168	253.374115451894	0.900232112266611
151.35786	253.734021865888	0.907109064286532
151.572552	254.093928279882	0.905306097269963
151.787244	254.453834693876	0.91428904218588
152.001936	254.81374110787	0.916879191062587
152.216628	255.173647521864	0.913558904602588
152.43132	255.533553935859	0.91811170719758
152.646012	255.893460349853	0.915176008144694
152.860704	256.253366763847	0.910190959509337
153.075396	256.613273177841	0.912089518907524
153.290088	256.973179591835	0.909834332294804
153.50478	257.333086005829	0.901402387146051
153.719472	257.692992419824	0.899780929910505
153.934164	258.052898833818	0.895021058171465
154.148856	258.412805247812	0.894835652596649
154.363548	258.772711661806	0.893281013051781
154.57824	259.1326180758	0.891838380955034
154.792932	259.492524489794	0.896475765582948
155.007624	259.852430903789	0.901946985311305
155.222316	260.212337317783	0.904952169445702
155.437008	260.572243731777	0.919252882822148
155.6517	260.932150145771	0.920584287745699
155.866392	261.292056559765	0.912188293859928
156.081084	261.651962973759	0.914866831609794
156.295776	262.011869387754	0.993314395806185
156.510468	262.371775801748	0.831136594413743
156.72516	262.731682215742	0.787136041446481
156.939852	263.091588629736	0.719262728060534
157.154544	263.45149504373	0.659694116892922
157.369236	263.811401457724	0.652880170533104
157.583928	264.171307871719	0.643117038955246
157.79862	264.531214285713	0.650487196753689
158.013312	264.891120699707	0.701628382761224
158.228004	265.251027113701	0.754719418527339
158.442696	265.610933527695	0.793473031006121
158.657388	265.970839941689	0.957222111802632
158.87208	266.330746355684	0.850442933544439
159.086772	266.690652769678	0.742318891074626
159.301464	267.050559183672	0.793491069386149
159.516156	267.410465597666	0.773917770457081
159.730848	267.77037201166	0.689092413990272
159.94554	268.130278425654	0.60956614764289
160.160232	268.490184839649	0.543664072482395
160.374924	268.850091253643	0.487416026329472
160.589616	269.209997667637	0.309246597245415
160.804308	269.569904081631	0.189082777385477
161.019	269.929810495625	0.00469496718927487
161.233692	270.289716909619	-0.0541362128106232
161.448384	270.649623323614	-0.251360380459115
161.663076	271.009529737608	-0.360117198208317
161.877768	271.369436151602	-0.47242225151893
162.09246	271.729342565596	-0.568232802774743
162.307152	272.08924897959	-0.628103719343681
162.521844	272.449155393584	-0.684425914006714
162.736536	272.809061807579	-0.731734539054736
162.951228	273.168968221573	-0.753838208031429
163.16592	273.528874635567	-0.787158612044864
163.380612	273.888781049561	-0.801715578482395
163.595304	274.248687463555	-0.817778389561152
163.809996	274.608593877549	-0.830302196375861
164.024688	274.968500291544	-0.843006484782535
164.23938	275.328406705538	-0.854957045741537
164.454072	275.688313119532	-0.862990393086867
164.668764	276.048219533526	-0.870178796882384
164.883456	276.40812594752	-0.877734940019994
165.098148	276.768032361514	-0.885381720909332
165.31284	277.127938775509	-0.893118217134387
165.527532	277.487845189503	-0.894382431141628
165.742224	277.847751603497	-0.892797973239295
165.956916	278.207658017491	-0.896985993419424
166.171608	278.567564431485	-0.90840291337062
166.3863	278.927470845479	-0.910245299412021
166.600992	279.287377259474	-0.914828765866393
166.815684	279.647283673468	-0.917337895851707
167.030376	280.007190087462	-0.915439564333995
167.245068	280.367096501456	-0.913108619786213
167.45976	280.72700291545	-0.906251850278738
167.674452	281.086909329444	-0.901228997567536
167.889144	281.446815743439	-0.896962085892349
168.103836	281.806722157433	-0.891032687817408
168.318528	282.166628571427	-0.894461429528817
168.53322	282.526534985421	-0.893642023401266
168.747912	282.886441399415	-0.894404131548896
168.962604	283.246347813409	-0.895299046948252
169.177296	283.606254227404	-0.897229399674809
169.391988	283.966160641398	-0.897586438272716
169.60668	284.326067055392	-0.907130092347705
169.821372	284.685973469386	-0.921786125864872
170.036064	285.04587988338	-0.927330916435832
170.250756	285.405786297374	-0.925717967888741
170.465448	285.765692711369	-0.92485790070073
170.68014	286.125599125363	-0.867943747665331
170.894832	286.485505539357	-0.818954302253989
171.109524	286.845411953351	-0.770547423026368
171.324216	287.205318367345	-0.705465109030025
171.538908	287.565224781339	-0.686773099828634
171.7536	287.925131195334	-0.66955521385641
171.968292	288.285037609328	-0.653812242073796
172.182984	288.644944023322	-0.686386142648449
172.397676	289.004850437316	-0.744732093019574
172.612368	289.36475685131	-0.803633822119295
172.82706	289.724663265304	-0.863064833837527
173.041752	290.084569679299	-0.908684749919589
173.256444	290.444476093293	-0.901063186855431
173.471136	290.804382507287	-0.874700000609959
173.685828	291.164288921281	-0.872115135128606
173.90052	291.524195335275	-0.869487326210709
174.115212	291.884101749269	-0.826168137939086
174.329904	292.244008163264	-0.789350818239519
174.544596	292.603914577258	-0.765610510062912
174.759288	292.963820991252	-0.731147169849528
174.97398	293.323727405246	-0.68948768554177
175.188672	293.68363381924	-0.647650130210678
175.403364	294.043540233234	-0.559966602487762
175.618056	294.403446647229	-0.52914009326139
175.832748	294.763353061223	-0.359737922082033
176.04744	295.123259475217	-0.24126350411204
176.262132	295.483165889211	-0.0728262007713188
176.476824	295.843072303205	0.0364213434183912
176.691516	296.202978717199	0.171120742567804
176.906208	296.562885131194	0.305537450827851
177.1209	296.922791545188	0.498109350440738
177.335592	297.282697959182	0.521626147529382
177.550284	297.642604373176	0.609006911039408
177.764976	298.00251078717	0.663194135438938
177.979668	298.362417201164	0.714315459394405
178.19436	298.722323615159	0.738789576259221
178.409052	299.082230029153	0.764143032463622
178.623744	299.442136443147	0.794128979614404
178.838436	299.802042857141	0.824379679092813
179.053128	300.161949271135	0.832889044191799
179.26782	300.521855685129	0.837909938499001
179.482512	300.881762099124	0.853823169601523
179.697204	301.241668513118	0.858487895032664
179.911896	301.601574927112	0.871484058941345
180.126588	301.961481341106	0.88204219112937
180.34128	302.3213877551	0.887082323583855
180.555972	302.681294169094	0.893131080388429
180.770664	303.041200583089	0.89920704301968
180.985356	303.401106997083	0.905309422038249
181.200048	303.761013411077	0.907177377257196
181.41474	304.120919825071	0.905416140859797
181.629432	304.480826239065	0.899397494736959
181.844124	304.840732653059	0.902402388818218
182.058816	305.200639067054	0.899901795992949
182.273508	305.560545481048	0.894492903287166
182.4882	305.920451895042	0.895002442727706
182.702892	306.280358309036	0.889168579910926
182.917584	306.64026472303	0.890282219053733
183.132276	307.000171137024	0.887280735569239
183.346968	307.360077551019	0.884450444420414
183.56166	307.719983965013	0.89651576862
183.776352	308.079890379007	0.903641336092259
183.991044	308.439796793001	0.913400036215615
184.205736	308.799703206995	0.945697300721042
184.420428	309.159609620989	0.934159523001956
184.63512	309.519516034984	0.922347286675634
184.849812	309.879422448978	0.928138751631413
185.064504	310.239328862972	0.833801004320083
185.279196	310.599235276966	0.792510435256759
185.493888	310.95914169096	0.752056412579158
185.70858	311.319048104954	0.706362406843823
185.923272	311.678954518949	0.663811618604331
186.137964	312.038860932943	0.670355798887837
186.352656	312.398767346937	0.673598108947302
186.567348	312.758673760931	0.706477604411524
186.78204	313.118580174925	0.753202610163566
186.996732	313.478486588919	0.856417305812226
187.211424	313.838393002914	0.886380361796096
187.426116	314.198299416908	0.923540387470924
187.640808	314.558205830902	0.920682935480969
187.8555	314.918112244896	0.907790389554681
188.070192	315.27801865889	0.897971862560262
188.284884	315.637925072884	0.889776974039295
188.499576	315.997831486879	0.864448679984128
188.714268	316.357737900873	0.839175203404425
188.92896	316.717644314867	0.832001623337868
189.143652	317.077550728861	0.819452974370294
189.358344	317.437457142855	0.804141655752218
189.573036	317.797363556849	0.789856142903225
189.787728	318.157269970844	0.766650382381042
190.00242	318.517176384838	0.745949802785932
190.217112	318.877082798832	0.710032181887387
190.431804	319.236989212826	0.667100657969721
190.646496	319.59689562682	0.612626978565784
190.861188	319.956802040814	0.518410762267519
191.07588	320.316708454809	0.414565945355064
191.290572	320.676614868803	0.310563427909013
191.505264	321.036521282797	0.101503104053318
191.719956	321.396427696791	0.043214954495053
191.934648	321.756334110785	-0.126124343193692
192.14934	322.116240524779	-0.247918282627327
192.364032	322.476146938774	-0.439188546163667
192.578724	322.836053352768	-0.496224543871062
192.793416	323.195959766762	-0.558802867104409
193.008108	323.555866180756	-0.636492931863061
193.2228	323.91577259475	-0.714875288890199
193.437492	324.275679008744	-0.734224213563678
193.652184	324.635585422739	-0.75765237530157
193.866876	324.995491836733	-0.788708247317428
194.081568	325.355398250727	-0.811609705887701
194.29626	325.715304664721	-0.826026760382329
194.510952	326.075211078715	-0.837092698290263
194.725644	326.435117492709	-0.851853056368059
194.940336	326.795023906704	-0.867839773036557
195.155028	327.154930320698	-0.877534186759768
195.36972	327.514836734692	-0.886663961155992
195.584412	327.874743148686	-0.891103533436131
195.799104	328.23464956268	-0.898011815396432
196.013796	328.594555976674	-0.895458691410556
196.228488	328.954462390669	-0.890502653929951
196.44318	329.314368804663	-0.884890119837707
196.657872	329.674275218657	-0.875702592542672
196.872564	330.034181632651	-0.874815833137239
197.087256	330.394088046645	-0.880219920534585
197.301948	330.753994460639	-0.886444818486805
197.51664	331.113900874634	-0.887807556124712
197.731332	331.473807288628	-0.891453579668781
197.946024	331.833713702622	-0.896908032819563
198.160716	332.193620116616	-0.902465057214423
198.375408	332.55352653061	-0.912109601539223
198.5901	332.913432944604	-0.941252679611291
198.804792	333.273339358599	-0.933940629423993
199.019484	333.633245772593	-0.841331824219825
199.234176	333.993152186587	-0.92662277621959
199.448868	334.353058600581	-0.813384746028635
199.66356	334.712965014575	-0.774301284027005
199.878252	335.072871428569	-0.734182788848509
200.092944	335.432777842564	-0.696484743755773
200.307636	335.792684256558	-0.658189424622006
200.522328	336.152590670552	-0.666390902542578
200.73702	336.512497084546	-0.685842225570223
200.951712	336.87240349854	-0.729386996842161
201.166404	337.232309912534	-0.757103048812648
201.381096	337.592216326529	-0.885066427433255
201.595788	337.952122740523	-0.904560558468322
201.81048	338.312029154517	-0.92807332488596
202.025172	338.671935568511	-0.921759698949991
202.239864	339.031841982505	-0.915121222172445
202.454556	339.3917483965	-0.908161589908447
202.669248	339.751654810494	-0.899291328253287
202.88394	340.111561224488	-0.885194755500622
203.098632	340.471467638482	-0.871460568746793
203.313324	340.831374052476	-0.862740906593161
203.528016	341.19128046647	-0.852709014437135
203.742708	341.551186880464	-0.845654828419748
203.9574	341.911093294459	-0.84012846600087
204.172092	342.270999708453	-0.834097655340231
204.386784	342.630906122447	-0.826568256810637
204.601476	342.990812536441	-0.819826821031622
204.816168	343.350718950435	-0.81415196682628
205.03086	343.710625364429	-0.789462405658671
205.245552	344.070531778424	-0.767047343854232
205.460244	344.430438192418	-0.730317356621754
205.674936	344.790344606412	-0.689970538123986
205.889628	345.150251020406	-0.615395848135539
206.10432	345.5101574344	-0.577823518112255
206.319012	345.870063848394	-0.465811903293095
206.533704	346.229970262389	-0.362623985123014
206.748396	346.589876676383	-0.18657839798978
206.963088	346.949783090377	-0.0676048024968692
207.17778	347.309689504371	0.0545615341872083
207.392472	347.669595918365	0.184185421970763
207.607164	348.029502332359	0.313522435774722
207.821856	348.389408746354	0.46285082700609
208.036548	348.749315160348	0.497046866629187
208.25124	349.109221574342	0.618094024478408
208.465932	349.469127988336	0.692091622442353
208.680624	349.82903440233	0.716190043693497
208.895316	350.188940816324	0.745805860139839
209.110008	350.548847230319	0.779139610274845
209.3247	350.908753644313	0.813716711294622
209.539392	351.268660058307	0.835098920485999
209.754084	351.628566472301	0.839147609347903
209.968776	351.988472886295	0.852497269803045
210.183468	352.348379300289	0.864369043808822
210.39816	352.708285714284	0.864228803015695
210.612852	353.068192128278	0.86897376502893
210.827544	353.428098542272	0.87177220506453
211.042236	353.788004956266	0.871011769218004
211.256928	354.14791137026	0.874941442302256
211.47162	354.507817784255	0.872109510840054
211.686312	354.867724198249	0.87721986498505
211.901004	355.227630612243	0.875511715512366
212.115696	355.587537026237	0.888021288464572
212.330388	355.947443440231	0.893292463552026
212.54508	356.307349854225	0.89858741288266
212.759772	356.667256268219	0.915864460638667
212.974464	357.027162682214	0.935318462825648
213.189156	357.387069096208	0.925014310931281
213.403848	357.746975510202	0.916658951203456
213.61854	358.106881924196	0.914407468693198
213.833232	358.46678833819	0.812426518284574
214.047924	358.826694752184	0.764471617032483
214.262616	359.186601166179	0.717871849741344
214.477308	359.546507580173	0.685310235839624
214.692	359.906413994167	0.670404078198232
