"Time [ms]"	"-Moving1.LoadTorque [NewtonMeter]"	"Moving1.Torque [NewtonMeter]"
83.7085999999986	-0	0.39596917051506
83.8227999999986	-0	0.192408695683819
83.9369999999986	-0	0.117469290794499
84.0511999999986	-0	0.034520215008083
84.1653999999986	-0	-0.00692105558204832
84.2795999999986	-0	0.015754064226542
84.3937999999986	-0	0.121809353915512
84.5079999999986	-0	0.324050854639594
84.6221999999986	-0	0.162085189079096
84.7363999999986	-0	0.0983298816947122
84.8505999999986	-0	0.0139973103561521
84.9647999999985	-0	-0.0363269827279678
85.0789999999985	-0	-0.0379083038245671
85.1931999999985	-0	0.0311417017093291
85.3073999999985	-0	0.199442853657574
85.4215999999985	-0	0.456808989137174
85.5357999999985	-0	0.228640732182439
85.6499999999985	-0	0.147089898343284
85.7641999999985	-0	0.0723556722480229
85.8783999999985	-0	-0.00220261026924291
85.9925999999985	-0	0.0358359473249045
86.1067999999985	-0	0.15106629359679
86.2209999999985	-0	0.370157327674069
86.3351999999985	-0	0.181358667915115
86.4493999999985	-0	0.108728273106283
86.5635999999985	-0	0.0253811462890645
86.6777999999985	-0	-0.0207775624823143
86.7919999999985	-0	-0.0130865751316697
86.9061999999985	-0	0.0724667423211349
87.0203999999985	-0	0.255281671358632
87.1345999999985	-0	0.13831159865572
87.2487999999984	-0	0.0752234829143962
87.3629999999984	-0	-0.00235312160884894
87.4771999999984	-0	-0.0569145044875063
87.5913999999984	-0	-0.0793362382893349
87.7055999999984	-0	-0.0220062460984616
87.8197999999984	-0	0.12371730266515
87.9339999999984	-0	0.364762963662468
88.0481999999984	-0	0.174537583508301
88.1623999999984	-0	0.0969611861077257
88.2765999999984	-0	0.0209289121481244
88.3907999999984	-0	-0.0216706009280633
88.5049999999984	-0	-0.00495856296521671
88.6191999999984	-0	0.0918088579246748
88.7333999999984	-0	0.288543601775964
88.8475999999984	-0	0.147108762764662
88.9617999999984	-0	0.0841344309468519
89.0759999999984	-0	0.00449613145020698
89.1901999999984	-0	-0.0482157325539561
89.3043999999984	-0	-0.0579599507575275
89.4185999999983	-0	0.0142463707912493
89.5327999999983	-0	0.178771721706463
89.6469999999983	-0	0.429640561180304
89.7611999999983	-0	0.212354613062091
89.8753999999983	-0	0.13678713575739
89.9895999999983	-0	0.0558467998004951
90.1037999999983	-0	0.0162157452160107
90.2179999999983	-0	0.0475641354977071
90.3321999999983	-0	0.156474905906523
90.4463999999983	-0	0.367166485491205
90.5605999999983	-0	0.178046210504601
90.6747999999983	-0	0.115830871924291
90.7889999999983	-0	0.0298825279077943
90.9031999999983	-0	-0.0211463987772181
91.0173999999983	-0	-0.0148741379091816
91.1315999999983	-0	0.0509864077203918
91.2457999999983	-0	0.240373236035819
91.3599999999983	-0	0.501140717450461
91.4741999999983	-0	0.259758068764975
91.5883999999983	-0	0.175463617308585
91.7025999999982	-0	0.0955756766679936
91.8167999999982	-0	0.0528706904754803
91.9309999999982	-0	0.0813185797763645
92.0451999999982	-0	0.206637551490288
92.1593999999982	-0	0.42776326129484
92.2735999999982	-0	0.213163455803265
92.3877999999982	-0	0.136276545719248
92.5019999999982	-0	0.0516298442294915
92.6161999999982	-0	0.00726902503814631
92.7303999999982	-0	0.0207478958063992
92.8445999999982	-0	0.102910935935235
92.9587999999982	-0	0.292628543182065
93.0729999999982	-0	0.152666671721249
93.1871999999982	-0	0.0873886416957749
93.3013999999982	-0	0.00461876588303527
93.4155999999982	-0	-0.0492399807566195
93.5297999999982	-0	-0.0628054452692801
93.6439999999982	-0	-0.000304510582478122
93.7581999999982	-0	0.155097470325374
93.8723999999981	-0	0.403636506626737
93.9865999999981	-0	0.194141829511687
94.1007999999981	-0	0.116893679929153
94.2149999999981	-0	0.0362955187532286
94.3291999999981	-0	-0.00350453207023891
94.4433999999981	-0	0.0215406160026135
94.5575999999981	-0	0.125437077064133
94.6717999999981	-0	0.331685398359016
94.7859999999981	-0	0.162425945511655
94.9001999999981	-0	0.0930954689509292
95.0143999999981	-0	0.014073111251341
95.1285999999981	-0	-0.0395216893431972
95.2427999999981	-0	-0.0386411952493262
95.3569999999981	-0	0.0356214277019704
95.4711999999981	-0	0.209943164679413
95.5853999999981	-0	0.467180857620583
95.6995999999981	-0	0.236053852127157
95.8137999999981	-0	0.154392939892522
95.9279999999981	-0	0.0741710258839695
96.0421999999981	-0	0.0154997368554211
96.156399999998	-0	0.0536247803045723
96.270599999998	-0	0.175923164701641
96.384799999998	-0	0.394691176130177
96.498999999998	-0	0.193929222960731
96.613199999998	-0	0.121004753826224
96.727399999998	-0	0.0377536198430954
96.841599999998	-0	-0.0147455444740405
96.955799999998	-0	-0.00320135719663095
97.069999999998	-0	-0.00308101203838122
97.184199999998	-0	0.195514588371306
97.298399999998	-0	0.0994988196221443
97.412599999998	-0	0.0348656350870447
97.526799999998	-0	-0.0286292187643105
97.640999999998	-0	-0.0824687827881224
97.755199999998	-0	-0.0967949277191923
97.869399999998	-0	-0.0341867014006
97.983599999998	-0	0.108860411851134
98.097799999998	-0	0.362740802104374
98.211999999998	-0	0.17201370013561
98.3261999999979	-0	0.096897686665224
98.4403999999979	-0	0.0141814048966452
98.5545999999979	-0	-0.0243663385702076
98.6687999999979	-0	0.000395294119710618
98.7829999999979	-0	0.0989576631597034
98.8971999999979	-0	0.30194003076002
99.0113999999979	-0	0.155155510566374
99.1255999999979	-0	0.0880798472527756
99.2397999999979	-0	0.0045395098920083
99.3539999999979	-0	-0.0455157304931706
99.4681999999979	-0	-0.0577439542805783
99.5823999999979	-0	0.022777195247565
99.6965999999979	-0	0.189980256110408
99.8107999999979	-0	0.446212553739991
99.9249999999979	-0	0.222912411515566
100.039199999998	-0	0.13807641394298
100.153399999998	-0	0.0629169226365884
100.267599999998	-0	0.0246190823204239
100.381799999998	-0	0.0551129711363858
100.495999999998	-0	0.169586187203781
100.610199999998	-0	0.382910364928715
100.724399999998	-0	0.187770791489114
100.838599999998	-0	0.115316595489691
100.952799999998	-0	0.0387525676552436
101.066999999998	-0	-0.0152817041286936
101.181199999998	-0	-0.00795412002306671
101.295399999998	-0	0.065248539471445
101.409599999998	-0	0.253596776809131
101.523799999998	-0	0.136967226370352
101.637999999998	-0	0.077565206619478
101.752199999998	-0	-0.0016732277711934
101.866399999998	-0	-0.0627977140890159
101.980599999998	-0	-0.0799307773114785
102.094799999998	-0	-0.022283134006636
102.208999999998	-0	0.120984099435323
102.323199999998	-0	0.359627907234194
102.437399999998	-0	0.171461076892028
102.551599999998	-0	0.0966819502881621
102.665799999998	-0	0.0172852751667723
102.779999999998	-0	-0.0244550010594962
102.894199999998	-0	-0.00637947440193214
103.008399999998	-0	0.0822183151425635
103.122599999998	-0	0.281443599637998
103.236799999998	-0	0.142889096042966
103.350999999998	-0	0.0796779561936865
103.465199999998	-0	-0.001771788783864
103.579399999998	-0	-0.0519372638519419
103.693599999998	-0	-0.0629303714351069
103.807799999998	-0	0.00794966905769651
103.921999999998	-0	0.166623905344277
104.036199999998	-0	0.42092613280447
104.150399999998	-0	0.206365374545853
104.264599999998	-0	0.125163225117304
104.378799999998	-0	0.0481124397999615
104.492999999998	-0	0.0098559680397661
104.607199999998	-0	0.0399863373825629
104.721399999998	-0	0.150525922810482
104.835599999998	-0	0.3626269522563
104.949799999998	-0	0.183042556653103
105.063999999998	-0	0.115137356284517
105.178199999998	-0	0.029474018465006
105.292399999998	-0	-0.0191311851504166
105.406599999998	-0	-0.0202581284153263
105.520799999998	-0	0.0602171049060294
105.634999999998	-0	0.236756181045017
105.749199999998	-0	0.49407656038941
105.863399999998	-0	0.257515636290612
105.977599999998	-0	0.174669949455371
106.091799999998	-0	0.097181402760399
106.205999999998	-0	0.0518345842217548
106.320199999998	-0	0.0652728154892104
106.434399999998	-0	0.202903044528936
106.548599999998	-0	0.422567073120844
106.662799999998	-0	0.210114671409982
106.776999999998	-0	0.133387266842216
106.891199999998	-0	0.052026021657231
107.005399999998	-0	0.00437995086662131
107.119599999998	-0	0.0166935912050615
107.233799999998	-0	0.102755970831417
107.347999999998	-0	0.288420010862852
107.462199999998	-0	0.150480614276891
107.576399999998	-0	0.0861960022383717
107.690599999998	-0	0.00367729370086944
107.804799999998	-0	-0.0555422974147701
107.918999999998	-0	-0.0646945527620282
108.033199999998	-0	-0.000848960643223203
108.147399999998	-0	0.147698608472812
108.261599999998	-0	0.398244246811636
108.375799999997	-0	0.19075987416518
108.489999999997	-0	0.115585239008763
108.604199999997	-0	0.0342005069964447
108.718399999997	-0	-0.00664953807655863
108.832599999997	-0	0.018555229442205
108.946799999997	-0	0.121356185883957
109.060999999997	-0	0.327278118256616
109.175199999997	-0	0.160758774346612
109.289399999997	-0	0.0953948677484386
109.403599999997	-0	0.00981857780954736
109.517799999997	-0	-0.0402902208319462
109.631999999997	-0	-0.0480424914300686
109.746199999997	-0	0.033840469064566
109.860399999997	-0	0.2034122767585
109.974599999997	-0	0.46264988039417
110.088799999997	-0	0.231746600776396
110.202999999997	-0	0.140605032117269
110.317199999997	-0	0.0693641649757259
110.431399999997	-0	-0.000476718420097511
110.545599999997	-0	0.0354358401003252
110.659799999997	-0	0.158547076864381
110.773999999997	-0	0.38024413422497
110.888199999997	-0	0.186070282860264
111.002399999997	-0	0.110188373662093
111.116599999997	-0	0.0331092887386032
111.230799999997	-0	-0.0209343328030732
111.344999999997	-0	-0.0109225283908126
111.459199999997	-0	0.0659860713755199
111.573399999997	-0	0.25450852312761
111.687599999997	-0	0.142704200680402
111.801799999997	-0	0.0720401001867094
111.915999999997	-0	-0.0063168864048218
112.030199999997	-0	-0.0628766086121279
112.144399999997	-0	-0.0798242449541254
112.258599999997	-0	-0.0217028805608834
112.372799999997	-0	0.129432483745388
112.486999999997	-0	0.371666597428597
112.601199999997	-0	0.174083784662741
112.715399999997	-0	0.098854109749631
112.829599999997	-0	0.0212936967135244
112.943799999997	-0	-0.0231038828014249
113.057999999997	-0	0.00256942514404347
113.172199999997	-0	0.09811979602297
113.286399999997	-0	0.303799834573819
113.400599999997	-0	0.152241013790728
113.514799999997	-0	0.0864771898224371
113.628999999997	-0	0.00362473986568457
113.743199999997	-0	-0.0489109466941423
113.857399999997	-0	-0.0532557568514945
113.971599999997	-0	0.0191587355448768
114.085799999997	-0	0.181570531842673
114.2	-0	0.440864318394056
