"Time [ms]"	"BranchCurrent(Vi_t) [A]"
29.2351999999998	0.22213459550997
29.3493999999998	0.357959786965475
29.4635999999998	0.161070273931756
29.5777999999998	0.143190209758109
29.6919999999998	0.125181718714293
29.8061999999998	0.116871736537965
29.9203999999998	0.12972421782003
30.0345999999998	0.178312230321809
30.1487999999998	0.279407405812975
30.2629999999998	0.132688698800457
30.3771999999998	0.118968007375929
30.4913999999998	0.0997296413647043
30.6055999999998	0.0844577985558361
30.7197999999998	0.0850908922924482
30.8339999999998	0.112866673635598
30.9481999999998	0.185871233450495
31.0623999999998	0.315268516403389
31.1765999999998	0.139881624102509
31.2907999999998	0.120787927317623
31.4049999999998	0.101046613511374
31.5191999999998	0.0910075809443767
31.6333999999998	0.101495728709704
31.7475999999998	0.146942622631416
31.8617999999998	0.244554698353418
31.9759999999998	0.115741236432366
32.0901999999998	0.100449658639831
32.2043999999998	0.0800980842765823
32.3185999999998	0.0637215639612553
32.4327999999998	0.0623316710484112
32.5469999999998	0.088298870320658
32.6611999999998	0.158733165706094
32.7753999999998	0.286852008570267
32.8895999999998	0.125393991352403
33.0037999999998	0.104870887500135
33.1179999999998	0.0841032997645079
33.2321999999998	0.0720517269422272
33.3463999999998	0.0824031498739489
33.4605999999998	0.126983914326146
33.5747999999998	0.224143676770665
33.6889999999998	0.105961197509757
33.8031999999998	0.0894092286464091
33.9173999999998	0.0681792838087108
34.0315999999998	0.0506989461874083
34.1457999999998	0.0491875600115697
34.26	0.073774129962206
34.3742000000002	0.143488199968696
34.4884000000002	0.271444879111781
34.6026000000002	0.11647845848203
34.7168000000002	0.0944178735261116
34.8310000000002	0.0731488855517914
34.9452000000002	0.0603862400260294
35.0594000000002	0.0701742591454754
35.1736000000002	0.114643838361834
35.2878000000002	0.21135058788734
35.4020000000002	0.0975608934515173
35.5162000000002	0.0799908168253558
35.6304000000002	0.0575952930929484
35.7446000000002	0.0396399765006366
35.8588000000002	0.0368649783436666
35.9730000000002	0.0628126444187339
36.0872000000002	0.134127867017507
36.2014000000002	0.264666914273839
36.3156000000002	0.112565927407692
36.4298000000002	0.0895362789629916
36.5440000000002	0.0672668787640526
36.6582000000002	0.0543015062475422
36.7724000000002	0.0642583787639734
36.8866000000002	0.110233743164071
37.0008000000002	0.208598463648754
37.1150000000002	0.0941611923654191
37.2292000000002	0.0753039837695065
37.3434000000002	0.0515933207298569
37.4576000000002	0.0336061322347104
37.5718000000002	0.0314522429438189
37.6860000000002	0.058378294737766
37.8002000000002	0.131197843638396
37.9144000000002	0.263430101343476
38.0286000000002	0.109826108167735
38.1428000000002	0.0855923807604974
