"Time [ms]"	"BEMF [V]"
20.6701999999999	493.199248565983
20.7843999999999	493.091463211119
20.8985999999999	493.158329346691
21.0127999999999	493.219876020563
21.1269999999999	493.072234624105
21.2411999999999	492.487246007661
21.3553999999999	491.183688491737
21.4695999999999	503.265817568684
21.5837999999999	493.58453984427
21.6979999999999	493.602427792116
21.8121999999999	493.708726542056
21.9263999999999	493.773103332742
22.0405999999999	493.556857913878
22.1547999999999	492.82475579158
22.2689999999999	491.261178052016
22.3831999999999	516.473514852001
22.4973999999999	493.634060413502
22.6115999999999	493.757256095579
22.7257999999999	493.91716328231
22.8399999999999	493.958735376898
22.9541999999999	493.638292221425
23.0683999999999	492.704723514282
23.1825999999999	490.821652895205
23.2967999999999	494.471438525869
23.4109999999999	494.467111249091
23.5251999999999	494.642369862514
23.6393999999999	494.810303892537
23.7535999999999	494.768738770275
23.8677999999999	494.293499780532
23.9819999999999	493.072415315586
24.0961999999999	504.679603386503
24.2103999999999	494.664122845568
24.3245999999999	494.777908869825
24.4387999999999	494.998711800952
24.5529999999999	495.15521205469
24.6671999999999	494.99690637825
24.7813999999999	494.305498402798
24.8955999999999	492.747232250777
25.0097999999999	521.035156471649
25.1239999999999	494.465044562452
25.2381999999999	494.691678039868
25.3523999999999	494.945645002917
25.4665999999999	495.044833573183
25.5807999999999	494.763351932531
25.6949999999999	493.813516575946
25.8091999999999	495.554037030598
25.9233999999999	495.120779955452
26.0375999999999	495.240055415795
26.1517999999999	495.512901228649
26.2659999999999	495.754210059931
26.3801999999999	495.730649609241
26.4943999999999	495.215160230401
26.6085999999999	493.89041302577
26.7227999999998	513.227896274282
26.8369999999998	495.143749541832
26.9511999999998	495.387750171635
27.0653999999998	495.691549454141
27.1795999999998	495.880986576456
27.2937999999998	495.70789634249
27.4079999999998	494.930126899726
27.5221999999998	493.180007419617
27.6363999999998	532.819991554422
27.7505999999998	494.693782992238
27.8647999999998	495.027205378852
27.9789999999998	495.351081081161
28.0931999999998	495.459604532416
28.2073999999998	495.100778206605
28.3215999999998	493.96145527522
28.4357999999998	507.862876566255
28.5499999999998	495.295243880718
28.6641999999998	495.567206873337
28.7783999999998	495.930661208334
28.8925999999998	496.197103382695
29.0067999999998	496.127226522169
29.1209999999998	495.477580478646
29.2351999999998	493.894248136652
29.3493999999998	528.964213472835
29.4635999999998	495.159551041792
29.5777999999998	495.532498850874
29.6919999999998	495.907655946513
29.8061999999998	496.08093557967
29.9203999999998	495.8120723109
30.0345999999998	494.801635611658
30.1487999999998	506.178949302799
30.2629999999998	495.749379577203
30.3771999999998	496.037224231364
30.4913999999998	496.439747163421
30.6055999999998	496.760665117237
30.7197999999998	496.746232695226
30.8339999999998	496.162627799467
30.9481999999998	494.644069040591
31.0623999999998	526.331229204553
31.1765999999998	495.599671855965
31.2907999999998	495.999327339447
31.4049999999998	496.412220049189
31.5191999999998	496.622602463135
31.6333999999998	496.401400230111
31.7475999999998	495.452287817946
31.8617999999998	505.127561532023
31.9759999999998	496.10253566805
32.0901999999998	496.424504794474
32.2043999999998	496.852497766995
32.3185999999998	497.19927721128
32.4327999999998	497.226860624253
32.5469999999998	496.675752843964
32.6611999999998	495.206112841448
32.7753999999998	526.515028773334
32.8895999999998	495.901204608922
33.0037999999998	496.332070119797
33.1179999999998	496.768177777237
33.2321999999998	497.022233538589
33.3463999999998	496.801131667195
33.4605999999998	495.867135378816
33.5747999999998	505.967658160003
33.6889999999998	496.306852635376
33.8031999999998	496.656138976818
33.9173999999998	497.104559115387
34.0315999999998	497.477458061025
34.1457999999998	497.505647532026
34.26	496.98032477911
34.3742000000002	495.521902272574
34.4884000000002	527.296135650695
34.6026000000002	496.087003728647
34.7168000000002	496.551227587766
34.8310000000002	496.999416555725
34.9452000000002	497.269802577328
35.0594000000002	497.057997789496
35.1736000000002	496.123739687469
35.2878000000002	506.773043780628
35.4020000000002	496.482417850434
35.5162000000002	496.8544815893
35.6304000000002	497.329703714586
35.7446000000002	497.716309518735
35.8588000000002	497.768656678495
35.9730000000002	497.206385449088
36.0872000000002	495.715826209145
36.2014000000002	529.961953029483
36.3156000000002	496.16873258681
36.4298000000002	496.653778660405
36.5440000000002	497.124049637158
36.6582000000002	497.39944881901
36.7724000000002	497.182125370376
36.8866000000002	496.21506721998
37.0008000000002	508.890216284611
37.1150000000002	496.553543342985
37.2292000000002	496.953459871864
37.3434000000002	497.458126593092
37.4576000000002	497.847891045748
37.5718000000002	497.880303038695
37.6860000000002	497.296967510241
37.8002000000002	495.776362972531
37.9144000000002	532.0199857651
38.0286000000002	496.225878498531
38.1428000000002	496.736775749356
38.2570000000002	497.222472190184
38.3712000000002	497.497661679881
38.4854000000002	497.263186547067
38.5996000000002	496.247222127247
38.7138000000002	512.296734829179
38.8280000000002	496.590680032466
38.9422000000002	497.025299614149
39.0564000000002	497.548916227027
39.1706000000002	497.946228871111
39.2848000000003	497.946858907861
39.3990000000003	497.340582322884
39.5132000000003	495.740950649393
39.6274000000003	535.835559722038
39.7416000000003	496.204051613861
39.8558000000003	496.73210024389
39.9700000000003	497.234615846325
40.0842000000003	497.497828005405
40.1984000000003	497.231652917193
40.3126000000003	496.150576787737
40.4268000000003	515.760281574676
40.5410000000003	496.552747651882
40.6552000000003	497.024342263156
40.7694000000003	497.565561750123
40.8836000000003	497.979913070701
40.9978000000003	497.909804258022
41.1120000000003	497.266535477152
41.2262000000003	496.133104243273
41.3404000000003	497.077105331932
41.4546000000003	497.446799565101
41.5688000000003	497.983678718095
41.6830000000003	498.509627163022
41.7972000000003	501.395618661764
41.9114000000003	500.690412508894
42.0256000000003	496.879412805404
42.1398000000003	520.274234288461
42.2540000000003	496.885661746799
42.3682000000003	497.383974704821
42.4824000000003	497.924858376106
42.5966000000003	498.30047732521
42.7108000000003	500.318075501058
42.8250000000003	497.36377815417
42.9392000000003	500.812014488936
43.0534000000003	497.141024693752
43.1676000000003	497.541313907495
43.2818000000003	498.089922305584
43.3960000000003	498.046608260818
43.5102000000003	501.485015871193
43.6244000000003	500.760461342285
43.7386000000003	496.756949786708
43.8528000000003	525.122662742646
43.9670000000003	496.806823951021
44.0812000000003	497.319670818326
44.1954000000003	497.854594746899
44.3096000000003	498.216430456148
44.4238000000003	493.260078564032
44.5380000000003	497.328149888184
44.6522000000003	506.134569593418
44.7664000000003	497.141694244752
44.8806000000003	497.569958658135
44.9948000000003	498.126698458721
45.1090000000003	501.005942731807
45.2232000000003	501.338283306455
45.3374000000003	481.402612664639
45.4516000000003	496.986360588991
45.5658000000004	529.422536600721
45.6800000000004	496.908191841289
45.7942000000004	497.443157241744
45.9084000000004	497.977961991138
46.0226000000004	498.239641120623
46.1368000000004	487.316759595269
46.2510000000004	497.3264449417
46.3652000000004	510.048906524875
46.4794000000004	497.190124601421
46.5936000000004	497.641633517158
46.7078000000004	498.207934566187
46.8220000000004	501.296718023795
46.9362000000004	501.326677568765
47.0504000000004	497.110891763289
47.1646000000004	496.368400836265
47.2788000000004	534.558868076306
47.3930000000004	496.560423282733
47.5072000000004	497.114795819509
47.6214000000004	497.642704023588
47.7356000000004	497.935721243474
47.8498000000004	497.683338370299
47.9640000000004	496.646451322558
48.0782000000004	515.620537986254
48.1924000000004	496.832388796104
48.3066000000004	497.321742438798
48.4208000000004	497.889163694489
48.5350000000004	498.328227969806
48.6492000000004	500.888342872908
48.7634000000004	497.54974518307
48.8776000000004	496.149414910632
48.9918000000004	497.25159650506
49.1060000000004	497.641846041319
49.2202000000004	498.207366652709
49.3344000000004	501.397495582229
49.4486000000004	501.601988111658
49.5628000000004	501.113681564586
49.6770000000004	497.043124136749
49.7912000000004	521.77374420704
49.9054000000004	496.968827658139
50.0196000000004	497.48192037307
50.1338000000004	498.054045775452
50.2480000000004	494.903787028121
50.3622000000004	501.23755764423
50.4764000000004	497.55948913147
50.5906000000004	501.883345093227
50.7048000000004	497.266993956246
50.8190000000004	497.696424704172
50.9332000000004	498.278192120276
51.0474000000004	501.463802338832
51.1616000000004	501.581540877476
51.2758000000004	500.948150013194
51.3900000000004	496.826934385643
51.5042000000004	526.072375143433
51.6184000000004	496.861341564031
51.7326000000004	497.401831746445
51.8468000000004	497.965681519391
51.9610000000005	498.256006155734
52.0752000000005	500.434717715561
52.1894000000005	497.224821938453
52.3036000000005	507.257900638443
52.4178000000005	497.117349115484
52.5320000000005	497.578197771128
52.6462000000005	498.160526133852
52.7604000000005	501.25240624581
52.8746000000005	501.386377198601
52.9888000000005	499.234016575937
53.1030000000005	496.50598477768
53.2172000000005	532.023168156525
53.3314000000005	496.676402626298
53.4456000000005	497.242446563255
53.5598000000005	497.798619295615
53.6740000000005	498.116160745422
53.7882000000005	497.828901264508
53.9024000000005	496.942609495569
54.0166000000005	513.225866034144
54.1308000000005	496.997341639762
54.2450000000005	497.485684511306
54.3592000000005	498.076497912305
54.4734000000005	500.616205374038
54.5876000000005	501.217816967981
54.7018000000005	497.647316876054
54.8160000000005	496.1908179926
54.9302000000005	538.05892234685
55.0444000000005	496.473244390157
55.1586000000005	497.063030097535
55.2728000000005	497.615319987308
55.3870000000005	497.909461728294
55.5012000000005	497.624989261187
55.6154000000005	496.533597300939
55.7296000000005	519.906959261308
55.8438000000005	496.786860792121
55.9580000000005	497.322510894662
56.0722000000005	497.912428127653
56.1864000000005	498.340672189844
56.3006000000005	500.954347132847
56.4148000000005	497.490962482575
56.5290000000005	500.615065831294
56.6432000000005	497.267145350265
56.7574000000005	497.713714544976
56.8716000000005	498.324296709054
56.9858000000005	501.560425858071
57.1	501.703206024403
57.2141999999995	501.153164515185
57.3283999999995	497.008931645981
57.4425999999995	525.559300900343
57.5567999999995	496.986669661356
57.6709999999995	497.552934197804
57.7851999999995	498.139705422731
57.8993999999995	501.086089438219
58.0135999999995	500.971431211651
58.1277999999995	497.369656959562
58.2419999999995	507.297602793407
58.3561999999995	497.221774957268
58.4703999999995	497.704119674886
58.5845999999995	498.318674371066
58.6987999999995	501.518999884297
58.8129999999995	501.59870181841
58.9271999999995	500.901487122105
59.0413999999995	496.666488031051
59.1555999999995	532.397373379065
59.2697999999995	496.782986622495
59.3839999999995	497.366129394917
59.4981999999995	497.942106043924
59.6123999999995	498.213093938285
59.7265999999995	484.816714453089
59.8407999999995	497.019345101185
59.9549999999995	514.176860434108
60.0691999999995	497.285090048314
60.1833999999995	497.798594720029
60.2975999999995	498.425983189183
60.4117999999995	501.61298073106
60.5259999999995	501.58620057428
60.6401999999995	500.585092890427
60.7543999999995	496.375721119368
60.8685999999995	539.181797071946
60.9827999999995	496.57176954971
61.0969999999995	497.176074251649
61.2111999999995	497.738562697707
61.3253999999995	498.036258029887
61.4395999999995	497.715889166265
61.5537999999995	496.630119523867
61.6679999999995	521.65511627074
61.7821999999995	496.843829809411
61.8963999999995	497.394605591078
62.0105999999995	498.002839264708
62.1247999999995	495.001653864139
62.2389999999996	501.287707784139
62.3531999999996	497.581642969486
62.4673999999996	502.533668771398
62.5815999999996	497.360125326643
62.6957999999996	497.83147923438
62.8099999999995	498.476388486713
62.9241999999995	501.714736307205
63.0383999999995	501.836502399696
63.1525999999995	501.300131531947
63.2667999999995	497.057014590042
63.3809999999995	527.574218200366
63.4951999999995	497.020423515064
63.6093999999995	497.600862179844
63.7235999999995	498.209220631611
63.8377999999995	501.266701758515
63.9519999999995	501.049572925528
64.0661999999995	497.357368239921
64.1803999999995	509.363591432505
64.2945999999995	497.233649097635
64.4087999999995	497.739459391025
64.5229999999995	498.372666783449
64.6371999999995	501.581996918617
64.7513999999995	501.63793026205
64.8655999999995	500.920993985092
64.9797999999994	496.619681772613
65.0939999999994	534.938302262684
65.2081999999994	496.756725801336
65.3223999999994	497.363001145162
65.4365999999994	497.94580710065
65.5507999999994	498.17010645699
65.6649999999994	483.963161636771
65.7791999999994	497.061958346628
65.8933999999994	516.822333877643
66.0075999999994	497.273342205734
66.1217999999994	497.80551987166
66.2359999999994	498.458073548119
66.3501999999994	501.640693812655
66.4643999999994	501.587334197186
66.5785999999994	500.452445389838
66.6927999999994	498.17462279803
66.8069999999994	497.482273156758
66.9211999999994	497.925723031768
67.0353999999994	498.579522379637
67.1495999999994	501.82578807726
67.2637999999993	501.983536286289
67.3779999999993	501.534163312752
67.4921999999993	497.29820689668
67.6063999999993	524.162625230473
67.7205999999993	497.170287348583
67.8347999999993	497.73439140797
67.9489999999993	498.354357566075
68.0631999999993	501.488955402842
68.1773999999993	501.340598884754
68.2915999999993	497.533635792198
68.4057999999993	505.756224934674
68.5199999999993	497.352747760824
68.6341999999993	497.834641142293
68.7483999999993	498.478651876377
68.8625999999993	501.701722635565
68.9767999999993	501.790783823889
69.0909999999993	501.192596825642
69.2051999999993	496.901233898724
69.3193999999993	530.388517388575
69.4335999999992	496.918799374819
69.5477999999992	497.50705550181
69.6619999999992	498.10137535523
69.7761999999992	500.829751415356
69.8903999999992	500.639523179803
70.0045999999992	497.157391678588
70.1187999999992	511.683066320403
70.2329999999992	497.144721651447
70.3471999999992	497.658016352712
70.4613999999992	498.287828329084
70.5755999999992	501.484806431415
70.6897999999992	501.509147987596
70.8039999999992	500.443753622369
70.9181999999992	496.404469965405
71.0323999999992	537.802039524921
71.1465999999992	496.62643045169
71.2607999999992	497.239552810697
71.3749999999992	497.815438067846
71.4891999999992	498.098252502684
71.6033999999992	497.817876692908
71.7175999999991	496.795713819027
71.8317999999991	519.600791026119
71.9459999999991	496.962615391012
72.0601999999991	497.517055193207
72.1743999999991	498.142692270514
72.2885999999991	501.249176522466
72.4027999999991	501.230440102904
72.5169999999991	497.597405072822
72.6311999999991	501.301780735599
72.7453999999991	497.38262915549
72.8595999999991	497.857279407332
72.9737999999991	498.511488624115
73.0879999999991	501.762224159957
73.2021999999991	501.901688041355
73.3163999999991	501.413086130413
73.4305999999991	497.156031457048
73.5447999999991	527.194176704737
73.6589999999991	497.089834113683
73.7731999999991	497.67094118297
73.887399999999	498.28861429194
74.001599999999	501.403304484095
74.115799999999	501.217712596446
74.229999999999	497.458314884509
74.344199999999	509.216769292292
74.458399999999	497.30129933852
74.572599999999	497.804481138355
74.686799999999	498.458556181238
74.800999999999	501.675027332579
74.915199999999	501.739353876592
75.029399999999	501.079395537981
75.143599999999	496.733760347646
75.257799999999	534.241517866427
75.371999999999	496.822232749333
75.486199999999	497.4316837752
75.600399999999	498.026004754415
75.714599999999	494.872194657255
75.828799999999	500.965069161521
75.942999999999	497.141634231382
76.057199999999	515.736500956165
76.1713999999989	497.130150944889
76.2855999999989	497.672939853716
76.3997999999989	498.312931688374
76.5139999999989	501.514303952647
76.6281999999989	501.48234523865
76.7423999999989	496.258734372221
76.8565999999989	497.913861839384
76.9707999999989	497.505575512166
77.0849999999989	497.95576736093
77.1991999999989	498.63319473396
77.3133999999989	501.873328343227
77.4275999999989	502.029529314697
77.5417999999989	501.601869928703
77.6559999999989	497.319223404291
77.7701999999989	523.441386224946
77.8843999999989	497.229094894891
77.9985999999989	497.804030408399
78.1127999999989	498.445783734463
78.2269999999989	501.583235738848
78.3411999999988	501.42740993874
78.4553999999988	497.473516166153
78.5695999999988	505.291051084514
78.6837999999988	497.405314373406
78.7979999999988	497.894939148508
78.9121999999988	498.562124797216
79.0263999999988	501.777286788204
79.1405999999988	501.863932463996
79.2547999999988	501.294823034743
79.3689999999988	496.981863665946
79.4831999999988	530.669310374835
79.5973999999988	496.970133628194
79.7115999999988	497.564234989206
79.8257999999988	498.158260112124
79.9399999999988	501.134648353158
80.0541999999988	500.898866855851
80.1683999999988	497.228141851045
80.2825999999988	512.923361650098
80.3967999999988	497.178291110915
80.5109999999988	497.698208429342
80.6251999999987	498.333451652253
80.7393999999987	501.541908157471
80.8535999999987	501.56683264541
80.9677999999987	500.680693810913
81.0819999999987	496.439216705823
81.1961999999987	538.224200036308
81.3103999999987	496.649461644691
81.4245999999987	497.261174178967
81.5387999999987	497.838013137667
81.6529999999987	498.142456549669
81.7671999999987	497.724819154769
81.8813999999987	496.815418085034
81.9955999999987	520.102024138768
82.1097999999987	496.969301077087
82.2239999999987	497.527429639921
82.3381999999987	498.158715035876
82.4523999999987	501.293302069936
82.5665999999987	501.247402992645
82.6807999999987	497.604211971065
82.7949999999986	502.528375469973
82.9091999999986	497.366593700138
83.0233999999986	497.845664034343
83.1375999999986	498.50271881056
83.2517999999986	501.760389453021
83.3659999999986	501.89851174457
83.4801999999986	501.402882549323
83.5943999999986	497.139745656527
83.7085999999986	527.46347686121
83.8227999999986	497.081313235686
83.9369999999986	497.670814361494
84.0511999999986	498.293729866276
84.1653999999986	501.405883264423
84.2795999999986	501.204018125057
84.3937999999986	497.451921366572
84.5079999999986	509.496415325312
84.6221999999986	497.295423116903
84.7363999999986	497.811059147993
84.8505999999986	498.472537874998
84.9647999999985	501.68881567971
85.0789999999985	501.744882487894
85.1931999999985	501.069545128166
85.3073999999985	496.729931915862
85.4215999999985	534.869156882009
85.5357999999985	496.820731630812
85.6499999999985	497.440802185891
85.7641999999985	498.035188373217
85.8783999999985	492.863544191067
85.9925999999985	501.080348444074
86.1067999999985	497.193661296069
86.2209999999985	517.156935441125
86.3351999999985	497.165949005007
86.4493999999985	497.717570956094
86.5635999999985	498.364567519318
86.6777999999985	501.547090354928
86.7919999999985	501.524449771166
86.9061999999985	500.192059013809
87.0203999999985	498.512098312254
87.1345999999985	497.481840586474
87.2487999999984	497.942660777867
87.3629999999984	498.620623352129
87.4771999999984	501.863246003114
87.5913999999984	502.019505681168
87.7055999999984	501.587365505874
87.8197999999984	497.301131049127
87.9339999999984	524.476415134141
88.0481999999984	497.213910374257
88.1623999999984	497.798997076806
88.2765999999984	498.437398471408
88.3907999999984	501.579096499416
88.5049999999984	501.423437521655
88.6191999999984	497.452189932782
88.7333999999984	506.657331069813
88.8475999999984	497.396851546362
88.9617999999984	497.895499867092
89.0759999999984	498.564975782831
89.1901999999984	501.785033893944
89.3043999999984	501.871452438354
89.4185999999983	501.279309866062
89.5327999999983	496.936810815392
89.6469999999983	532.308060924389
89.7611999999983	496.923614609932
89.8753999999983	497.526203307421
89.9895999999983	498.126469716406
90.1037999999983	501.035572070497
90.2179999999983	500.783137250468
90.3321999999983	497.164812368713
90.4463999999983	513.951535787839
90.5605999999983	497.157521642644
90.6747999999983	497.682233408361
90.7889999999983	498.329214598516
90.9031999999983	501.533619795863
91.0173999999983	501.541961497336
91.1315999999983	500.514168362523
91.2457999999983	496.382476268086
91.3599999999983	539.455231902234
91.4741999999983	496.605239629246
91.5883999999983	497.234028806362
91.7025999999982	497.816748414997
91.8167999999982	498.114876851789
91.9309999999982	497.744651279874
92.0451999999982	496.726679652578
92.1593999999982	521.045226490737
92.2735999999982	496.943124157836
92.3877999999982	497.512929667844
92.5019999999982	498.149289999594
92.6161999999982	501.259716706138
92.7303999999982	501.210367362692
92.8445999999982	497.574554964748
92.9587999999982	503.289579655942
93.0729999999982	497.377553169434
93.1871999999982	497.877120024302
93.3013999999982	498.551009440995
93.4155999999982	501.797781723396
93.5297999999982	501.913579736423
93.6439999999982	501.404795894314
93.7581999999982	497.111604445059
93.8723999999981	529.001169151612
93.9865999999981	497.070681197106
94.1007999999981	497.67306151644
94.2149999999981	498.299969382024
94.3291999999981	501.407355513842
94.4433999999981	501.184460783882
94.5575999999981	497.417067227933
94.6717999999981	511.350527298543
94.7859999999981	497.293648717936
94.9001999999981	497.823786863254
95.0143999999981	498.482565088832
95.1285999999981	501.707321342745
95.2427999999981	501.749069583499
95.3569999999981	501.045419066751
95.4711999999981	496.659186286605
95.5853999999981	537.290197866477
95.6995999999981	496.76672108103
95.8137999999981	497.398825816055
95.9279999999981	497.991666900749
96.0421999999981	496.001045840671
96.156399999998	500.742569851561
96.270599999998	497.001370028597
96.384799999998	519.46895877182
96.498999999998	497.079601731677
96.613199999998	497.638609461692
96.727399999998	498.288380278715
96.841599999998	501.476857461544
96.955799999998	501.431980228897
97.069999999998	478.102664982407
97.184199999998	501.127103820566
97.298399999998	497.749142342172
97.412599999998	498.232614051326
97.526799999998	501.652787682793
97.640999999998	502.060447094151
97.755199999998	502.183637586872
97.869399999998	501.712559331166
97.983599999998	497.222427927171
98.097799999998	526.11322312099
98.211999999998	497.231021955532
98.3261999999979	497.817412534285
98.4403999999979	498.471321105494
98.5545999999979	501.598699808104
98.6687999999979	501.404954902088
98.7829999999979	497.508810388069
98.8971999999979	509.228677289594
99.0113999999979	497.363403523815
99.1255999999979	497.881612448768
99.2397999999979	498.552336436342
99.3539999999979	501.766761857629
99.4681999999979	501.822040369293
99.5823999999979	501.182874899342
99.6965999999979	496.823786106509
99.8107999999979	534.366928246893
99.9249999999979	496.867797663812
100.039199999998	497.489515476622
100.153399999998	498.079756740599
100.267599999998	500.262985970367
100.381799999998	500.531005132611
100.495999999998	497.065754101173
100.610199999998	516.315633729063
100.724399999998	497.108065660666
100.838599999998	497.660919140319
100.952799999998	498.305708577709
101.066999999998	501.506806540529
101.181199999998	501.489796194144
101.295399999998	499.495036115143
101.409599999998	497.824377267236
101.523799999998	497.486928179797
101.637999999998	497.9376935735
101.752199999998	498.621287414514
101.866399999998	501.864423928624
101.980599999998	502.036833467857
102.094799999998	501.615472825655
102.208999999998	497.294800728567
102.323199999998	524.113436336652
102.437399999998	497.243583912802
102.551599999998	497.812439629135
102.665799999998	498.468023220308
102.779999999998	501.601243188605
102.894199999998	501.461232346322
103.008399999998	496.996965990708
103.122599999998	505.949858458244
103.236799999998	497.431182731237
103.350999999998	497.932839250027
103.465199999998	498.618815530803
103.579399999998	501.825356996695
103.693599999998	501.91001686239
103.807799999998	501.340537859558
103.921999999998	497.000832345599
104.036199999998	531.25186635719
104.150399999998	496.980936328378
104.264599999998	497.580264563298
104.378799999998	498.185877263978
104.492999999998	501.211887003371
104.607199999998	500.939267518175
104.721399999998	497.229945860285
104.835599999998	514.319675717347
104.949799999998	497.153086115096
105.063999999998	497.687368953064
105.178199999998	498.318070225438
105.292399999998	501.536113388784
105.406599999998	501.557248794427
105.520799999998	500.611539860587
105.634999999998	496.407374730058
105.749199999998	539.270652717361
105.863399999998	496.615462218769
105.977599999998	497.245901305253
106.091799999998	497.821181866593
106.205999999998	498.134295581846
106.320199999998	497.710373347041
106.434399999998	496.775319422643
106.548599999998	520.915808958593
106.662799999998	496.955928936497
106.776999999998	497.5295023625
106.891199999998	498.167529836223
107.005399999998	501.290997265308
107.119599999998	501.241801046998
107.233799999998	497.554711098149
107.347999999998	501.835288477005
107.462199999998	497.393785252415
107.576399999998	497.877283344746
107.690599999998	498.559095238101
107.804799999998	501.805827600142
107.918999999998	501.931791749034
108.033199999998	501.429937170153
108.147399999998	497.137787754475
108.261599999998	528.542893767522
108.375799999997	497.088566289103
108.489999999997	497.684646506274
108.604199999997	498.320296868691
108.718399999997	501.413144109024
108.832599999997	501.211900196761
108.946799999997	497.433983495908
109.060999999997	510.622399228806
109.175199999997	497.307443657532
109.289399999997	497.83487924256
109.403599999997	498.504526300661
109.517799999997	501.723253221683
109.631999999997	501.763167880974
109.746199999997	501.079940461913
109.860399999997	496.70138229772
109.974599999997	536.348691112647
110.088799999997	496.802473551658
110.202999999997	497.433269809336
110.317199999997	498.021350269408
110.431399999997	492.620617189749
110.545599999997	501.050155828082
110.659799999997	497.145033789751
110.773999999997	518.832443085258
110.888199999997	497.138545033057
111.002399999997	497.704654884622
111.116599999997	498.347878179639
111.230799999997	501.551772497021
