"Time [ms]"	"BranchCurrent(Vi_t) [A]"
11.0774	1.92455604220211
11.1916	2.34662140063598
11.3058	2.69805979049715
11.42	3.00880457486235
11.5342	3.30836717963754
11.6484	3.57356544836398
11.7626	3.9129774689272
11.8768	4.35112737072605
11.991	0.771982554675071
12.1052	1.33954884995133
12.2194	1.80681181959139
12.3336	2.18495302208263
12.4478	2.50156212380156
12.562	2.76690337828837
12.6762	2.94504910570629
12.7904	3.17805192913598
12.9046	3.49239856067553
13.0188	3.87826096332801
13.133	0.629877697025735
13.2472	1.15607408287672
13.3614	1.59168758293036
13.4756	1.94148100227008
13.5898	2.23432754607328
13.704	2.47061615880897
13.8182	2.64489281949579
13.9324	2.87242235122629
14.0466	3.17914746745917
14.1608	0.64020354298212
14.275	1.13510929862782
14.3892	1.55094769592165
14.5034	1.92296525920815
14.6176	2.03127671317572
14.7318	2.15924355920217
14.846	2.31029481160117
14.9602	2.49758190606987
15.0744	2.74050162215022
15.1886	3.06971227512443
15.3028	0.613078459472416
15.417	1.08448663149182
15.5312	1.47544559881782
15.6454	1.85566955912044
15.7596	1.97083322714179
15.8738	2.10517092655901
15.988	2.27311312868695
16.1022	2.47797300272781
16.2164	2.76215653837413
16.3306	0.592340317098773
16.4448	1.06302855736397
16.559	1.44667752446854
16.6732	1.71364143149423
16.7874	1.81719565190537
16.9016	1.94265989067277
17.0158	2.09334594286666
17.13	2.28116740632617
17.2442	2.52240892026699
17.3584	0.585951945662706
17.4726	1.05290711301355
17.5868	1.4381192498344
17.701	1.60903805132787
17.8152	1.7066502107326
17.9294	1.82361612789225
18.0436	1.96301453768531
18.1578	2.13653864519189
18.272	2.35360421911887
18.3862	2.64739717779186
18.5004	0.575660268923794
18.6146	1.02862492277875
18.7288	1.39891028123594
18.843	1.65635753260793
18.9572	1.76501944063182
19.0714	1.89581566300439
19.1856	2.05632294925163
19.2998	2.25705872198672
19.414	2.51983859001589
19.5282	0.574891936973412
19.6424	1.03088054355715
19.7566	1.4042470718624
19.8707999999999	1.59989239114129
19.9849999999999	1.7025603601396
20.0991999999999	1.82555261414408
20.2133999999999	1.97507300786237
20.3275999999999	2.16134833630381
20.4417999999999	2.39854738765462
20.5559999999999	0.576877970403077
20.6701999999999	1.03534456914628
20.7843999999999	1.45583390370249
20.8985999999999	1.55021174112896
21.0127999999999	1.64877695304648
21.1269999999999	1.76512429099349
21.2411999999999	1.90565336151691
21.3553999999999	2.07952492750249
21.4695999999999	2.29837835730826
21.5837999999999	2.59257318802514
21.6979999999999	0.568834177334589
21.8121999999999	1.01867262362063
21.9263999999999	1.3823462646668
22.0405999999999	1.63214325621013
22.1547999999999	1.74009990878488
22.2689999999999	1.87431331499686
22.3831999999999	2.03404594693369
22.4973999999999	2.24044898424671
22.6115999999999	2.50458631463849
22.7257999999999	0.573783463399886
22.8399999999999	1.02462405874038
22.9541999999999	1.39828799745215
23.0683999999999	1.59388464191341
23.1825999999999	1.69898377891051
23.2967999999999	1.82283972332517
23.4109999999999	1.97528799106552
23.5251999999999	2.16409947884609
23.6393999999999	2.40575658889143
23.7535999999999	0.57524416227807
23.8677999999999	1.03212108816457
23.9819999999999	1.45890116407643
24.0961999999999	1.55283024181799
24.2103999999999	1.65293150987281
24.3245999999999	1.77018436309535
24.4387999999999	1.91374094632849
24.5529999999999	2.08946123194535
24.6671999999999	2.31320629269638
24.7813999999999	0.580077047525625
24.8955999999999	1.04357403666359
25.0097999999999	1.42136579322222
25.1239999999999	1.51894320992692
25.2381999999999	1.61507652128632
25.3523999999999	1.72762874870885
25.4665999999999	1.86192725333079
25.5807999999999	2.02713977975412
25.6949999999999	2.23411280688973
25.8091999999999	2.50534823446307
25.9233999999999	0.572105488794147
26.0375999999999	1.0240081651486
26.1517999999999	1.39603743581457
26.2659999999999	1.59720165646789
